;id;municipio;estado;regiao;uf;data
1974;230090310;Apuiarés;Ceará;Nordeste;CE;2024-02-04 15:58:33
1975;290530510;Cafarnaum;Bahia;Nordeste;BA;2024-02-04 15:58:33
1976;350990805;Cananéia;São Paulo;Sudeste;SP;2024-02-04 15:58:33
1977;270160505;Canapi;Alagoas;Nordeste;AL;2024-02-04 15:58:33
1978;290610505;Canápolis;Bahia;Nordeste;BA;2024-02-04 15:58:33
1979;311180405;Canápolis;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
1980;290620405;Canarana;Bahia;Nordeste;BA;2024-02-04 15:58:33
1981;510270205;Canarana;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
1982;350995705;Canas;São Paulo;Sudeste;SP;2024-02-04 15:58:33
1983;431697220;Santa Margarida do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
1984;316890310;Tiros;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
1985;420540715;Florianópolis;Santa Catarina;Sul;SC;2024-02-04 15:58:33
1986;291980110;Macaúbas;Bahia;Nordeste;BA;2024-02-04 15:58:33
1987;230570420;Ipaumirim;Ceará;Nordeste;CE;2024-02-04 15:58:33
1988;220225105;Canavieira;Piauí;Nordeste;PI;2024-02-04 15:58:33
1989;290630305;Canavieiras;Bahia;Nordeste;BA;2024-02-04 15:58:33
1990;291810010;Jeremoabo;Bahia;Nordeste;BA;2024-02-04 15:58:33
1991;290640205;Candeal;Bahia;Nordeste;BA;2024-02-04 15:58:33
1992;411535810;Maripá;Paraná;Sul;PR;2024-02-04 15:58:33
1993;290650105;Candeias;Bahia;Nordeste;BA;2024-02-04 15:58:33
1994;311200005;Candeias;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
1995;230380820;Cedro;Ceará;Nordeste;CE;2024-02-04 15:58:33
1996;110080905;Candeias do Jamari;Rondônia;Norte;RO;2024-02-04 15:58:33
1997;430420005;Candelária;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
1998;354020010;Pontal;São Paulo;Sudeste;SP;2024-02-04 15:58:33
1999;290660005;Candiba;Bahia;Nordeste;BA;2024-02-04 15:58:33
2000;410440205;Cândido de Abreu;Paraná;Sul;PR;2024-02-04 15:58:33
2001;430900110;Giruá;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2002;430430905;Cândido Godói;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2003;210260605;Cândido Mendes;Maranhão;Nordeste;MA;2024-02-04 15:58:33
2004;351000505;Cândido Mota;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2005;351010405;Cândido Rodrigues;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2006;290670905;Cândido Sales;Bahia;Nordeste;BA;2024-02-04 15:58:33
2007;430435805;Candiota;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2008;431450610;Pinheiro Machado;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2009;410442805;Candói;Paraná;Sul;PR;2024-02-04 15:58:33
2010;412160415;Renascença;Paraná;Sul;PR;2024-02-04 15:58:33
2011;430440805;Canela;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2012;420370905;Canelinha;Santa Catarina;Sul;SC;2024-02-04 15:58:33
2013;355030818;São Paulo;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2014;171890710;Santa Rosa do Tocantins;Tocantins;Norte;TO;2024-02-04 15:58:33
2015;510650510;Poconé;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
2016;230850015;Mombaça;Ceará;Nordeste;CE;2024-02-04 15:58:33
2017;231300515;Solonópole;Ceará;Nordeste;CE;2024-02-04 15:58:33
2018;240220405;Canguaretama;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
2019;430450705;Canguçu;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2020;355060515;São Roque;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2021;431310210;Nova Palma;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2022;280110805;Canhoba;Sergipe;Nordeste;SE;2024-02-04 15:58:33
2023;260370205;Canhotinho;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2024;230280005;Canindé;Ceará;Nordeste;CE;2024-02-04 15:58:33
2025;280120705;Canindé de São Francisco;Sergipe;Nordeste;SE;2024-02-04 15:58:33
2026;230533215;Ibicuitinga;Ceará;Nordeste;CE;2024-02-04 15:58:33
2027;230930015;Nova Russas;Ceará;Nordeste;CE;2024-02-04 15:58:33
2028;231123110;Potiretama;Ceará;Nordeste;CE;2024-02-04 15:58:33
2029;231400315;Várzea Alegre;Ceará;Nordeste;CE;2024-02-04 15:58:33
2030;351015305;Canitar;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2031;315440807;Ressaquinha;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2032;291310120;Ibititá;Bahia;Nordeste;BA;2024-02-04 15:58:33
2033;430460605;Canoas;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2034;420260210;Bom Retiro;Santa Catarina;Sul;SC;2024-02-04 15:58:33
2035;316170010;São Gonçalo do Abaeté;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2036;420380805;Canoinhas;Santa Catarina;Sul;SC;2024-02-04 15:58:33
2037;290680805;Cansanção;Bahia;Nordeste;BA;2024-02-04 15:58:33
2038;140017505;Cantá;Roraima;Norte;RR;2024-02-04 15:58:33
2039;310850320;Botumirim;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2040;311205905;Cantagalo;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2041;410445105;Cantagalo;Paraná;Sul;PR;2024-02-04 15:58:33
2042;330110805;Cantagalo;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
2043;210270505;Cantanhede;Maranhão;Nordeste;MA;2024-02-04 15:58:33
2044;230400417;Coreaú;Ceará;Nordeste;CE;2024-02-04 15:58:33
2045;220230705;Canto do Buriti;Piauí;Nordeste;PI;2024-02-04 15:58:33
2046;432254115;Vale Real;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2047;290682405;Canudos;Bahia;Nordeste;BA;2024-02-04 15:58:33
2048;292205210;Mulungu do Morro;Bahia;Nordeste;BA;2024-02-04 15:58:33
2049;430461405;Canudos do Vale;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2050;130080520;Borba;Amazonas;Norte;AM;2024-02-04 15:58:33
2051;130090405;Canutama;Amazonas;Norte;AM;2024-02-04 15:58:33
2052;412035810;Pranchita;Paraná;Sul;PR;2024-02-04 15:58:33
2053;430300415;Cachoeira do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2054;410450105;Capanema;Paraná;Sul;PR;2024-02-04 15:58:33
2055;150220205;Capanema;Pará;Norte;PA;2024-02-04 15:58:33
2056;291880310;Laje;Bahia;Nordeste;BA;2024-02-04 15:58:33
2057;420325305;Capão Alto;Santa Catarina;Sul;SC;2024-02-04 15:58:33
2058;431670918;Santa Bárbara do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2059;431645107;Salto do Jacuí;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2060;351020305;Capão Bonito;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2061;430462205;Capão Bonito do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2062;432135215;Tavares;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2063;430463005;Capão da Canoa;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2064;432250908;Vacaria;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2065;432300215;Viamão;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2066;431130414;Lagoa Vermelha;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2067;430465505;Capão do Cipó;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2068;430466305;Capão do Leão;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2069;430230308;Bom Jesus;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2070;430905010;Glorinha;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2071;431261715;Muitos Capões;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2072;510840225;Várzea Grande;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
2073;430463007;Capão da Canoa;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2074;355030819;São Paulo;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2075;500790110;Sidrolândia;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
2076;510050807;Alto Paraguai;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
2077;311210905;Caparaó;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2078;280130605;Capela;Sergipe;Nordeste;SE;2024-02-04 15:58:33
2079;270170405;Capela;Alagoas;Nordeste;AL;2024-02-04 15:58:33
2080;430222020;Boa Vista do Cadeado;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2081;431237710;Monte Alegre dos Campos;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2082;430468905;Capela de Santana;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2083;351030205;Capela do Alto;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2084;290685705;Capela do Alto Alegre;Bahia;Nordeste;BA;2024-02-04 15:58:33
2085;311220805;Capela Nova;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2086;430350922;Camaquã;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2087;430230311;Bom Jesus;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2088;431890314;São Luiz Gonzaga;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2089;430350925;Camaquã;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2090;311230705;Capelinha;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2091;520130615;Anicuns;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
2092;311240605;Capetinga;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2093;250403305;Capim;Paraíba;Nordeste;PB;2024-02-04 15:58:33
2094;311250505;Capim Branco;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2095;231085210;Pindoretama;Ceará;Nordeste;CE;2024-02-04 15:58:33
2096;290687305;Capim Grosso;Bahia;Nordeste;BA;2024-02-04 15:58:33
2097;431213810;Mato Castelhano;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2098;311260405;Capinópolis;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2099;430580107;Constantina;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2100;420390705;Capinzal;Santa Catarina;Sul;SC;2024-02-04 15:58:33
2101;210275405;Capinzal do Norte;Maranhão;Nordeste;MA;2024-02-04 15:58:33
2102;230290905;Capistrano;Ceará;Nordeste;CE;2024-02-04 15:58:33
2103;314270030;Montalvânia;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2104;430469705;Capitão;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2105;311265305;Capitão Andrade;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2106;220240605;Capitão de Campos;Piauí;Nordeste;PI;2024-02-04 15:58:33
2107;311270305;Capitão Enéas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2108;311750445;Conceição do Mato Dentro;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2109;220245505;Capitão Gervásio Oliveira;Piauí;Nordeste;PI;2024-02-04 15:58:33
2110;410460005;Capitão Leônidas Marques;Paraná;Sul;PR;2024-02-04 15:58:33
2111;231050607;Pedra Branca;Ceará;Nordeste;CE;2024-02-04 15:58:33
2112;430690809;Encruzilhada do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2113;230280013;Canindé;Ceará;Nordeste;CE;2024-02-04 15:58:33
2114;150230105;Capitão Poço;Pará;Norte;PA;2024-02-04 15:58:33
2115;311280205;Capitólio;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2116;430730212;Erval Seco;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2117;351040105;Capivari;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2118;352410510;Ituverava;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2119;420395605;Capivari de Baixo;Santa Catarina;Sul;SC;2024-02-04 15:58:33
2120;430467105;Capivari do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2121;120017905;Capixaba;Acre;Norte;AC;2024-02-04 15:58:33
2122;314580210;Onça de Pitangui;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2123;260380105;Capoeiras;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2124;430700510;Erechim;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2125;230350110;Cascavel;Ceará;Nordeste;CE;2024-02-04 15:58:33
2126;230100008;Aquiraz;Ceará;Nordeste;CE;2024-02-04 15:58:33
2127;231085215;Pindoretama;Ceará;Nordeste;CE;2024-02-04 15:58:33
2128;354640510;Santa Cruz do Rio Pardo;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2129;354780908;Santo André;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2130;311290105;Caputira;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2131;430471305;Caraá;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2132;330060515;Bom Jesus do Itabapoana;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
2133;231290825;Sobral;Ceará;Nordeste;CE;2024-02-04 15:58:33
2134;140020905;Caracaraí;Roraima;Norte;RR;2024-02-04 15:58:33
2135;220250505;Caracol;Piauí;Nordeste;PI;2024-02-04 15:58:33
2136;500280305;Caracol;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
2137;291860510;Jussiape;Bahia;Nordeste;BA;2024-02-04 15:58:33
2138;351050005;Caraguatatuba;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2139;311300805;Caraí;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2140;421750115;Seara;Santa Catarina;Sul;SC;2024-02-04 15:58:33
2141;522200510;Vianópolis;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
2142;211090610;São Francisco do Maranhão;Maranhão;Nordeste;MA;2024-02-04 15:58:33
2143;290689905;Caraíbas;Bahia;Nordeste;BA;2024-02-04 15:58:33
2144;261260408;Santa Maria da Boa Vista;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2145;261480810;Tacaratu;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2146;290880410;Contendas do Sincorá;Bahia;Nordeste;BA;2024-02-04 15:58:33
2147;292910710;São Felipe;Bahia;Nordeste;BA;2024-02-04 15:58:33
2148;292530310;Porto Seguro;Bahia;Nordeste;BA;2024-02-04 15:58:33
2149;411275110;Jesuítas;Paraná;Sul;PR;2024-02-04 15:58:33
2150;430280815;Caçapava do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2151;410465905;Carambeí;Paraná;Sul;PR;2024-02-04 15:58:33
2152;510250415;Cáceres;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
2153;311310705;Caranaíba;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2154;311320605;Carandaí;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2155;311330505;Carangola;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2156;150210310;Cametá;Pará;Norte;PA;2024-02-04 15:58:33
2157;160030311;Macapá;Amapá;Norte;AP;2024-02-04 15:58:33
2158;150650015;Santa Izabel do Pará;Pará;Norte;PA;2024-02-04 15:58:33
2159;330093605;Carapebus;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
2160;351060905;Carapicuíba;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2161;320500215;Serra;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
2162;260410610;Caruaru;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2163;150170915;Bragança;Pará;Norte;PA;2024-02-04 15:58:33
2164;311340405;Caratinga;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2165;410160615;Arapoti;Paraná;Sul;PR;2024-02-04 15:58:33
2166;130100105;Carauari;Amazonas;Norte;AM;2024-02-04 15:58:33
2167;240230305;Caraúbas;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
2168;250407405;Caraúbas;Paraíba;Nordeste;PB;2024-02-04 15:58:33
2169;220253905;Caraúbas do Piauí;Piauí;Nordeste;PI;2024-02-04 15:58:33
2170;510792515;Sorriso;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
2171;290690705;Caravelas;Bahia;Nordeste;BA;2024-02-04 15:58:33
2172;430470505;Carazinho;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2173;411470810;Maria Helena;Paraná;Sul;PR;2024-02-04 15:58:33
2174;311350305;Carbonita;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2175;351490810;Elias Fausto;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2176;290700405;Cardeal da Silva;Bahia;Nordeste;BA;2024-02-04 15:58:33
2177;250440510;Conceição;Paraíba;Nordeste;PB;2024-02-04 15:58:33
2178;351070805;Cardoso;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2179;330115705;Cardoso Moreira;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
2180;311360205;Careaçu;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2181;130110005;Careiro;Amazonas;Norte;AM;2024-02-04 15:58:33
2182;130115905;Careiro da Várzea;Amazonas;Norte;AM;2024-02-04 15:58:33
2183;320130805;Cariacica;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
2184;260765310;Itambé;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2185;230300605;Caridade;Ceará;Nordeste;CE;2024-02-04 15:58:33
2186;220255405;Caridade do Piauí;Piauí;Nordeste;PI;2024-02-04 15:58:33
2187;260140910;Barreiros;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2188;290710305;Carinhanha;Bahia;Nordeste;BA;2024-02-04 15:58:33
2189;314710515;Pará de Minas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2190;292620210;Riachão das Neves;Bahia;Nordeste;BA;2024-02-04 15:58:33
2191;150320010;Igarapé-Açu;Pará;Norte;PA;2024-02-04 15:58:33
2192;280140505;Carira;Sergipe;Nordeste;SE;2024-02-04 15:58:33
2193;230310505;Cariré;Ceará;Nordeste;CE;2024-02-04 15:58:33
2194;170386705;Cariri do Tocantins;Tocantins;Norte;TO;2024-02-04 15:58:33
2195;230320405;Caririaçu;Ceará;Nordeste;CE;2024-02-04 15:58:33
2196;261430310;Moreilândia;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2197;230330305;Cariús;Ceará;Nordeste;CE;2024-02-04 15:58:33
2198;230430110;Farias Brito;Ceará;Nordeste;CE;2024-02-04 15:58:33
2199;520995210;Indiara;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
2200;510279305;Carlinda;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
2201;410470905;Carlópolis;Paraná;Sul;PR;2024-02-04 15:58:33
2202;316290610;São João Nepomuceno;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2203;430480405;Carlos Barbosa;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2204;311370105;Carlos Chagas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2205;430485305;Carlos Gomes;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2206;230270115;Campos Sales;Ceará;Nordeste;CE;2024-02-04 15:58:33
2207;311380005;Carmésia;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2208;261350315;São José do Belmonte;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2209;431237715;Monte Alegre dos Campos;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2210;330120705;Carmo;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
2211;311390905;Carmo da Cachoeira;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2212;311400605;Carmo da Mata;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2213;311410505;Carmo de Minas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2214;311420405;Carmo do Cajuru;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2215;311430305;Carmo do Paranaíba;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2216;311440205;Carmo do Rio Claro;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2217;520500005;Carmo do Rio Verde;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
2218;170388305;Carmolândia;Tocantins;Norte;TO;2024-02-04 15:58:33
2219;280150405;Carmópolis;Sergipe;Nordeste;SE;2024-02-04 15:58:33
2220;311450105;Carmópolis de Minas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2221;260390005;Carnaíba;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2222;292460315;Pindobaçu;Bahia;Nordeste;BA;2024-02-04 15:58:33
2223;291840710;Juazeiro;Bahia;Nordeste;BA;2024-02-04 15:58:33
2224;230720515;Jati;Ceará;Nordeste;CE;2024-02-04 15:58:33
2225;241320110;Senador Georgino Avelino;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
2226;240240205;Carnaúba dos Dantas;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
2227;240250105;Carnaubais;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
2228;230340205;Carnaubal;Ceará;Nordeste;CE;2024-02-04 15:58:33
2229;230850020;Mombaça;Ceará;Nordeste;CE;2024-02-04 15:58:33
2230;260392605;Carnaubeira da Penha;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2231;230835110;Milhã;Ceará;Nordeste;CE;2024-02-04 15:58:33
2232;311455005;Carneirinho;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2233;260280310;Buíque;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2234;270180305;Carneiros;Alagoas;Nordeste;AL;2024-02-04 15:58:33
2235;290650115;Candeias;Bahia;Nordeste;BA;2024-02-04 15:58:33
2236;140023305;Caroebe;Roraima;Norte;RR;2024-02-04 15:58:33
2237;210280405;Carolina;Maranhão;Nordeste;MA;2024-02-04 15:58:33
2238;260400705;Carpina;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2239;230900310;Mucambo;Ceará;Nordeste;CE;2024-02-04 15:58:33
2240;311460005;Carrancas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2241;355030820;São Paulo;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2242;250410805;Carrapateira;Paraíba;Nordeste;PB;2024-02-04 15:58:33
2243;231330215;Tauá;Ceará;Nordeste;CE;2024-02-04 15:58:33
2244;293010515;Senhor do Bonfim;Bahia;Nordeste;BA;2024-02-04 15:58:33
2245;170389105;Carrasco Bonito;Tocantins;Norte;TO;2024-02-04 15:58:33
2246;150310110;Gurupá;Pará;Norte;PA;2024-02-04 15:58:33
2247;170900510;Goiatins;Tocantins;Norte;TO;2024-02-04 15:58:33
2248;260410605;Caruaru;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2249;231340115;Tianguá;Ceará;Nordeste;CE;2024-02-04 15:58:33
2250;500450210;Itaporã;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
2251;210290305;Carutapera;Maranhão;Nordeste;MA;2024-02-04 15:58:33
2252;231320315;Tamboril;Ceará;Nordeste;CE;2024-02-04 15:58:33
2253;315670010;Sabará;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2254;311470905;Carvalhópolis;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2255;311480805;Carvalhos;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2256;160040208;Mazagão;Amapá;Norte;AP;2024-02-04 15:58:33
2257;230655315;Itarema;Ceará;Nordeste;CE;2024-02-04 15:58:33
2258;351080705;Casa Branca;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2259;430230313;Bom Jesus;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2260;412880710;Xambrê;Paraná;Sul;PR;2024-02-04 15:58:33
2261;150658310;Santa Maria das Barreiras;Pará;Norte;PA;2024-02-04 15:58:33
2262;311490705;Casa Grande;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2263;290720205;Casa Nova;Bahia;Nordeste;BA;2024-02-04 15:58:33
2264;431365617;Palmares do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2265;355030821;São Paulo;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2266;430490305;Casca;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2267;311500305;Cascalho Rico;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2268;430960510;Horizontina;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2269;431440720;Pelotas;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2270;330390610;Petrópolis;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
2271;410480805;Cascavel;Paraná;Sul;PR;2024-02-04 15:58:33
2272;291220215;Ibicoara;Bahia;Nordeste;BA;2024-02-04 15:58:33
2273;230350105;Cascavel;Ceará;Nordeste;CE;2024-02-04 15:58:33
2274;170390905;Caseara;Tocantins;Norte;TO;2024-02-04 15:58:33
2275;430495205;Caseiros;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2276;330130605;Casimiro de Abreu;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
2277;260415505;Casinhas;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
2278;250415705;Casserengue;Paraíba;Nordeste;PB;2024-02-04 15:58:33
2279;311510205;Cássia;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2280;351090605;Cássia dos Coqueiros;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2281;500290205;Cassilândia;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
2282;510810515;Tesouro;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
2283;150240005;Castanhal;Pará;Norte;PA;2024-02-04 15:58:33
2284;230070510;Alto Santo;Ceará;Nordeste;CE;2024-02-04 15:58:33
2285;510285005;Castanheira;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
2286;110090805;Castanheiras;Rondônia;Norte;RO;2024-02-04 15:58:33
2287;520505905;Castelândia;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
2288;430850810;Frederico Westphalen;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
2289;320140705;Castelo;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
2290;220260405;Castelo do Piauí;Piauí;Nordeste;PI;2024-02-04 15:58:33
2291;150060207;Altamira;Pará;Norte;PA;2024-02-04 15:58:33
2292;291360625;Ilhéus;Bahia;Nordeste;BA;2024-02-04 15:58:33
2293;351100305;Castilho;São Paulo;Sudeste;SP;2024-02-04 15:58:33
2294;521860710;Rialma;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
2295;410490705;Castro;Paraná;Sul;PR;2024-02-04 15:58:33
2296;290730105;Castro Alves;Bahia;Nordeste;BA;2024-02-04 15:58:33
2297;311530010;Cataguases;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
2298;311530005;Cataguases;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
